200.69622,100.1952
190.79083,90.39819
198.82857,98.01182
200.81599,99.81451
197.74664,96.62543
197.97266,96.68517
193.74798,92.44852
198.85182,97.22118
207.78952,105.98032
203.1767,101.15839
200.01961,97.87583
194.36949,92.27046
186.58907,84.88971
187.77951,85.83318
